===  CHEMSEP 2  === Copyright 1992 Harry Kooijman and Ross Taylor / Interaction Parameters Data (IPD) / DECHEMA NRTL at P=1atm. Data: ID1, ID2, A12, A21, alpha12, comments Comment=DECHEMA NRTL data @ 1atm. Units=cal/mol
1921;1792;11965.5274;-7391.5468;0.0235;Water/Aniline p401 1/1a
1921;1797;1979.5492;197.0009;0.6371;Water/2-Methylpyridine p402 1/1a
1921;2797;2559.3708;418.7524;0.5361;Water/3-Methylpyridine p406 1/1a
1921;2799;2325.9141;162.3029;0.5622;Water/4-Methylpyridine p408 1/1a
1921;1757;1473.9606;-66.4169;0.0811;Water/Phenylhydrazine p409 1/1a
1921;1080;2983.8991;-171.666;0.2673;Water/Cyclohexanone p410 1/1a
1921;1065;2121.4973;101.3068;0.1504;Water/Mesityloxide p411 1/1a
1921;1151;2232.9727;641.3504;0.4399;Water/Cyclohexanol p415 1/1a
1921;1315;3805.0038;918.2419;0.2951;Water/n-Butylacetate p418 1/1a
1921;2854;1323.2731;845.9826;0.678;Water/Diacetonealcohol p419 1/1a
1921;1114;2991.1845;-464.8054;0.1563;Water/1-Hexanol p426 1/1a
1921;1115;1880.1699;489.1746;0.2938;Water/2-Hexanol p427 1/1a
1921;2862;1914.0077;220.0262;0.4776;Water/2-butoxy-ethanol p433 1/1a
1921;1180;4689.8409;301.3998;0.3168;Water/Benzylalcohol p450 1/1a
1921;2796;2222.596;831.9908;0.5706;Water/2.6-Dimethylpyridinr p457 1/1a
1921;1317;1874.8967;856.9565;0.3734;Water/Isopentylacetate p459 1/1a
1921;1090;725.1364;858.8268;0;Water/Acetophenone p460 1/1a
1921;1748;11675.1604;-3887.1802;0.0902;Water/Quinoline p464 1/1a
1921;510;2986.1161;-84.8485;0.086;Water/Isopropylbenzene p465 1/1a
1938;501;161.2943;431.5524;0.3;8 CarbonDisulfide/Benzene p90 1/7
1938;502;-591.6879;1052.858;0.243;9 CarbonDisulfide/Toluene p356 1/7
2640;1101;9870.353;-6982.8569;0.0187;Halothane/Methanol p33 1/2c
2655;501;-53.1528;551.963;0.301;3 1.1.2-Trichloro-1.2.2-Trifluoroethane/Benzene p111 1/7
2793;502;-167.8974;104.6027;0.302;9 MethylIsocyanate/Toluene p376 1/7
2851;1101;617.5847;-153.4695;0.3003;Methanol/Formamide p30 1/2c
